index,Country_Code,Country_Name,Continent_Name,Years,GDP,Expenditures,PopTotal,Departure,Receipts,Arrivals,Jobs,Receipts_PCapita,Ratio GDP,AVG_Exp_Arrivals,Jobs_per_tourist,Cos_of_oneJob,GDP_N,Expenditures_N,PopTotal_N,Arrivals_N,Departure_N
FRA2006,FRA,France,Europe,2006,36443.6234414411,39301000000.0,63621381.0,22240000.0,54587000000.0,77916000.0,1153.54,857.9977224952096,0.023543150803154098,504.4021767031162,0.0148,34081.228,-0.14429961414105458,-0.09187289672950887,-0.19967111375612492,0.14531202517670408,-0.20349346637790186
GEO2006,GEO,Georgia,Europe,2006,1996.0571292766397,257000000.0,3880347.0,1346000.0,361000000.0,983000.0,64.9312,93.03291690150391,0.04660834378784466,261.4445574771109,0.06605,3958.282,-0.3638345190794756,-0.3260808295568205,-0.25532794727965896,-0.33496597221905805,-0.31791337286463667
DEU2006,DEU,Germany,Europe,2006,36323.4477421822,85678000000.0,82376451.0,81801000.0,45538000000.0,23569000.0,2937.98,552.8036161693832,0.015218919197678905,3635.198778055921,0.12465,29163.247,-0.14506549584293243,0.18632250591192723,-0.1821982355881269,-0.19396589618951698,0.12267500544445918
GRC2006,GRC,Greece,Europe,2006,24801.1578065035,3004000000.0,11020362.0,3765000.0,14495000000.0,16039000.0,394.014,1315.2925466513714,0.05303351387516546,187.29347216160608,0.02457,7622.852,-0.21849723853207828,-0.3096027742480246,-0.24867605996531258,-0.2409742452775558,-0.30466642379833003
HUN2006,HUN,Hungary,Europe,2006,11475.822705709299,2319000000.0,10071370.0,16597000.0,4998000000.0,3310000.0,114.815,496.2582051895621,0.04324380202760281,700.6042296072508,0.03469,20196.144,-0.30341981762273595,-0.31371179058822307,-0.24956017405277825,-0.320438956504866,-0.23439571258756228
ISL2006,ISL,Iceland,Europe,2006,56673.5930446545,1084000000.0,303782.0,440000.0,702000000.0,422000.0,5.1496900000000005,2310.8676616784405,0.04077503361852586,2568.7203791469196,0.0122,210550.851,-0.015373686152339564,-0.3211200171285809,-0.2586600001328302,-0.3384681878682466,-0.3228748180296114
IRL2006,IRL,Ireland,Europe,2006,54306.4293166897,6978000000.0,4273591.0,6848000.0,7664000000.0,8001000.0,37.3353,1793.3396059660365,0.03302260208470195,872.1409823772028,0.00467,186753.958,-0.030459659404647933,-0.2857644809108733,-0.2549615874365714,-0.29115394115666016,-0.28778327209455845
ITA2006,ITA,Italy,Europe,2006,33501.6581673044,27438000000.0,58143979.0,24022000.0,41645000000.0,41058000.0,1128.51,716.2392515311001,0.021379217946594253,668.2741487651615,0.02749,24309.718,-0.1630488070720415,-0.16303386146494575,-0.20477405273865865,-0.08478541581757668,-0.19373486231169332
KAZ2006,KAZ,Kazakhstan,Europe,2006,5291.575650186521,1060000000.0,15308084.0,3615000.0,973000000.0,4707000.0,118.805,63.56118767051448,0.012011769626363375,225.19651582749097,0.02524,8922.207,-0.34283212550964964,-0.32126398266458783,-0.24468146841624105,-0.3117177528294357,-0.3054878551170344
LVA2006,LVA,Latvia,Europe,2006,9663.373451366591,788000000.0,2218357.0,3151000.0,622000000.0,1535000.0,32.3417,280.3876923326588,0.029015508273977184,513.3550488599349,0.02107,24364.264,-0.31497058643909,-0.32289559207266666,-0.2568763152029155,-0.331519941847664,-0.3080288159962268
LTU2006,LTU,Lithuania,Europe,2006,9240.642547974408,909000000.0,3269909.0,1789000.0,1038000000.0,2180000.0,33.2511,317.44002661847776,0.034352592362536745,416.9724770642202,0.01525,27342.458,-0.3176646574178565,-0.3221697658286316,-0.2558966526378963,-0.32749333027239375,-0.31548741237006295
LUX2006,LUX,Luxembourg,Europe,2006,89739.71169613009,3058000000.0,472637.0,1084000.0,3819000000.0,908000.0,5.52715,8080.196852975962,0.09004037009096398,3367.84140969163,0.00609,553011.726,0.1953572301931445,-0.309278851792009,-0.2585026889181529,-0.3354341828673453,-0.31934813956797375
MLT2006,MLT,Malta,Europe,2006,16671.567199263798,362000000.0,405308.0,257000.0,966000000.0,1124000.0,20.5921,2383.372645000839,0.1429603237964387,322.06405693950177,0.01832,17579.916,-0.27030725277155754,-0.32545098033679004,-0.2585654149657855,-0.33408573620027804,-0.32387696423843076
MDA2006,MDA,Moldova,Europe,2006,950.6404087460429,224000000.0,3585209.0,93300.0,150000000.0,63000.0,21.9032,41.8385650599449,0.04401092639764042,3555.5555555555557,0.34767,10226.812,-0.37049697698094064,-0.32627878216883005,-0.25560290814713355,-0.34070935617138154,-0.3247734196175769
NLD2006,NLD,Netherlands,Europe,2006,44863.3506314287,14588000000.0,16346101.0,16695000.0,9273000000.0,10739000.0,507.038,567.2912457839334,0.012644870206964023,1358.413260080082,0.04721,28773.846,-0.0906405547024018,-0.24011540886866858,-0.24371441552988496,-0.274061131089854,-0.23385904412600872
NOR2006,NOR,Norway,Europe,2006,74148.3200757187,11273000000.0,4660677.0,3236000.0,4289000000.0,4070000.0,132.985,920.2525727485513,0.012410969956012608,2769.7788697788696,0.03267,84780.498,0.09599303574681588,-0.260000648529629,-0.2546009646013307,-0.3156944219355553,-0.3075633382489609
POL2006,POL,Poland,Europe,2006,9038.73084652356,7653000000.0,38141267.0,44696000.0,8154000000.0,15670000.0,281.527,213.78419337773965,0.02365201453697058,488.3854499042757,0.01797,27177.821,-0.31895144400191516,-0.28171545021067773,-0.22340927776344138,-0.243277841667129,-0.08051972175905833
PRT2006,PRT,Portugal,Europe,2006,19822.846028733602,4146000000.0,10522288.0,18378000.0,10482000000.0,6349000.0,201.606,996.1711749383784,0.0502536907916456,653.0162230272484,0.03175,20567.44,-0.2502241011203534,-0.3027524141596938,-0.24914008309722557,-0.3014670610362671,-0.2246425847301451
ROU2006,ROU,Romania,Europe,2006,5757.4964285719,1457000000.0,21193760.0,8906000.0,1675000000.0,6037000.0,220.023,79.03269641630366,0.013726920615026257,241.34503892661917,0.03645,6621.263,-0.33986280474937436,-0.3188825527564728,-0.23919816711774897,-0.30341481733314196,-0.27651323440193376
RUS2006,RUS,Russian Federation,Europe,2006,6920.194397836,18850000000.0,143049528.0,29107000.0,9720000000.0,22486000.0,878.587,67.9484940348772,0.009818870703419146,838.2993862847994,0.03907,21456.345,-0.33245291152668965,-0.2145495290994338,-0.12567307825741242,-0.2007268579507847,-0.16588834060761337
SVK2006,SVK,Slovak Republic,Europe,2006,13159.7594413964,1230000000.0,5373054.0,3149000.0,1655000000.0,1612000.0,45.3489,308.0184937653707,0.023406088472745397,763.0272952853599,0.02813,27125.037,-0.2926880611949723,-0.32024422678453857,-0.2539372893108261,-0.3310392455820891,-0.30803976841380953
SVN2006,SVN,Slovenia,Europe,2006,19672.9654929018,1058000000.0,2006868.0,2680000.0,2074000000.0,1617000.0,30.3545,1033.4511288236197,0.05253153771842375,654.2980828695114,0.01877,34858.715,-0.2511792922327756,-0.32127597979258843,-0.25707334574083784,-0.33100803153886993,-0.3106081103369587
ESP2006,ESP,Spain,Europe,2006,28365.3134896346,16824000000.0,44397319.0,10678000.0,53160000000.0,58004000.0,930.856,1197.3695979254965,0.04221245777393032,290.048962140542,0.01605,18071.586,-0.19578281592261776,-0.22670261976402079,-0.2175809212492476,0.021005219460764023,-0.2668093924236388
SWE2006,SWE,Sweden,Europe,2006,46277.5767773402,11159000000.0,9080505.0,12559000.0,9714000000.0,4729000.0,147.649,1069.764291743686,0.023116255565643527,2359.695495876507,0.03122,75582.815,-0.08162766828567769,-0.26068448482566203,-0.2504832984893137,-0.3115804110392714,-0.25650864368708537
CHE2006,CHE,Switzerland,Europe,2006,57579.502912954296,11134000000.0,7483934.0,10197800.0,12855000000.0,7863000.0,142.188,1717.679498509741,0.029831440210702057,1415.9989825766247,0.01808,78318.528,-0.009600307707612027,-0.26083444892566926,-0.2519707197876378,-0.2920154487495087,-0.26943906788525124
TUR2006,TUR,Turkey,Europe,2006,8035.3773382155005,3517000000.0,68756810.0,8275000.0,19137000000.0,18916000.0,462.586,278.3287939041965,0.03463792454157578,185.92725734827658,0.02445,7604.387,-0.3253458323621825,-0.306525510915876,-0.1948867687626163,-0.2230136848092573,-0.2799687221492837
UKR2006,UKR,Ukraine,Europe,2006,2300.7714795449397,3202000000.0,46787750.0,16875000.0,4018000000.0,18936000.0,404.317,85.87717938990441,0.0373253841823916,169.09590198563583,0.02135,7920.183,-0.36189256952886534,-0.3084150585759673,-0.2153539122521068,-0.2228888286363807,-0.2328733265435634
GBR2006,GBR,United Kingdom,Europe,2006,44599.697568569696,80040000000.0,60846820.0,69536000.0,45949000000.0,30654000.0,1577.38,755.1586097679385,0.0169319222088204,2611.0784889410843,0.05146,50739.963,-0.0923208199950775,0.15250260207829383,-0.20225599167567834,-0.14973559694798247,0.055509304618394165
ALB2007,ALB,Albania,Europe,2007,3595.0371632151396,1331000000.0,2970017.0,2979000.0,1479000000.0,1062000.0,63.5604,497.9769476066972,0.1385178859072886,1253.295668549906,0.05985,20940.613,-0.35364419310497675,-0.3196383718205093,-0.2561760424977879,-0.3344727903361955,-0.3089707239083412
ARM2007,ARM,Armenia,Europe,2007,3139.27749894333,430000000.0,2932618.0,468000.0,522000000.0,511000.0,22.1808,177.9979526825519,0.05670029258084556,841.4872798434442,0.04341,19384.641,-0.35654875691839616,-0.3250430779847704,-0.2562108847122187,-0.33791257789894574,-0.32272148418345326
AUT2007,AUT,Austria,Europe,2007,46855.7717452095,10561000000.0,8295487.0,9876000.0,18559000000.0,20773000.0,230.433,2237.2405622478823,0.04774738477072712,508.4003273479998,0.01109,45843.131,-0.0779428222748802,-0.2642716260978353,-0.25121464867215415,-0.21142078915766527,-0.2712013118743118
AZE2007,AZE,Azerbaijan,Europe,2007,3851.4378687117205,381000000.0,8581300.0,1631000.0,317000000.0,732000.0,53.3477,36.94078985701467,0.009591428218825483,520.4918032786885,0.07288,7141.765,-0.35201014720468743,-0.32533700762078455,-0.250948375300323,-0.33653291718865935,-0.3163526533590983
BLR2007,BLR,Belarus,Europe,2007,4735.657607939989,724000000.0,9560953.0,517000.0,479000000.0,105000.0,88.4931,50.09960827126752,0.010579229416262813,6895.238095238095,0.84279,8181.443,-0.3463750003081822,-0.3232795001686852,-0.2500356963545279,-0.34044715820834065,-0.32245314995267643
BEL2007,BEL,Belgium,Europe,2007,44262.8960009954,19215000000.0,10625700.0,8371000.0,12371000000.0,7045000.0,111.764,1164.252708056881,0.02630313000827372,2727.4662881476224,0.01586,171971.393,-0.09446726190770759,-0.21236005323932808,-0.24904374086671888,-0.2971220662201615,-0.27944300610531286
BGR2007,BGR,Bulgaria,Europe,2007,5885.949251979549,2142000000.0,7545338.0,4515000.0,4181000000.0,5151000.0,106.657,554.116992505836,0.09414233266103622,415.84158415841586,0.02071,20079.265,-0.3390441727995779,-0.31477353641627437,-0.25191351367691533,-0.30894594579157525,-0.3005592672048079
HRV2007,HRV,Croatia,Europe,2007,13962.8648704525,1025000000.0,4310217.0,2357000.0,9617000000.0,8559000.0,150.011,2231.210168768765,0.15979601532134982,119.75698095571913,0.01753,6831.545,-0.28756985712721206,-0.321473932404598,-0.2549274653759349,-0.28767045393340307,-0.31237692577656884
CYP2007,CYP,Cyprus,Europe,2007,31244.9280082161,1542224000.0,1063713.0,1081000.0,3097193000.0,2416000.0,27.9967,2911.681064347244,0.09318891896891536,638.3377483443709,0.01159,55076.596,-0.1774309853791391,-0.3183713311381121,-0.2579520218752665,-0.3260200274324499,-0.31936456819434783
CZE2007,CZE,Czech Republic,Europe,2007,18373.6489976913,3895000000.0,10298828.0,9048000.0,7803000000.0,6680000.0,272.175,757.6590268329561,0.04123617616338257,583.0838323353294,0.04074,14312.318,-0.25945985756142786,-0.3042580537237665,-0.24934826623679374,-0.2994006913751594,-0.27573561275356023
DNK2007,DNK,Denmark,Europe,2007,58487.054967769596,8830000000.0,5461438.0,6564000.0,5978000000.0,9832000.0,54.2907,1094.5835144516884,0.018714970604262422,898.0878763222132,0.00552,162697.079,-0.003816463581294512,-0.27465514038233674,-0.2538549476899204,-0.2797233585298077,-0.28933851539130545
EST2007,EST,Estonia,Europe,2007,16741.939124566798,804000000.0,1340680.0,677000.0,1416000000.0,1900000.0,20.5594,1056.180445743951,0.0630859088595139,423.1578947368421,0.01082,39108.863,-0.26985877133772485,-0.322799615048662,-0.25769398974595126,-0.3292413166926661,-0.3215769565460584
FIN2007,FIN,Finland,Europe,2007,48414.845092972195,4812000000.0,5288720.0,5749000.0,4287000000.0,2472000.0,59.9883,810.5931113766658,0.01674265630345536,1946.6019417475727,0.02427,80206.096,-0.06800682226572302,-0.29875737053550083,-0.25401585781029956,-0.3256704301483954,-0.29380162555626615
FRA2007,FRA,France,Europe,2007,41508.4339850416,46051000000.0,64016225.0,28103000.0,63902000000.0,80853000.0,1176.41,998.2156867262947,0.02404850269913873,569.564518323377,0.01455,39145.328,-0.11202149349983524,-0.05138258972755329,-0.19930326329716289,0.16364715416363235,-0.17138645423414164
GEO2007,GEO,Georgia,Europe,2007,2635.3538820296303,277000000.0,3860158.0,1473000.0,440000000.0,1052000.0,51.4833,113.9849715996081,0.043252244936388594,263.3079847908745,0.04894,5380.22,-0.35976027039173863,-0.3259608582768147,-0.25534675605709,-0.3345352184226338,-0.3172178943481336
DEU2007,DEU,Germany,Europe,2007,41587.2128984264,96192000000.0,82266372.0,82099000.0,49332000000.0,24421000.0,2824.24,599.6617913331586,0.014419379168250271,3938.905040743622,0.11565,34058.842,-0.11151943419310922,0.2493914078109733,-0.1823007890286555,-0.18864702322497395,0.1243069156642853
GRC2007,GRC,Greece,Europe,2007,28827.326355522404,3430000000.0,11048473.0,3765000.0,15687000000.0,16165000.0,384.052,1419.8342160043294,0.04925306629181496,212.186823383854,0.02376,8930.422,-0.19283840035276692,-0.30704738598390124,-0.24864987077603307,-0.24018765138843323,-0.30466642379833003
HUN2007,HUN,Hungary,Europe,2007,13918.9601910137,3088000000.0,10055780.0,17056000.0,5628000000.0,3451000.0,114.936,559.6781154718977,0.040209764795019295,894.8130976528543,0.03331,26863.197,-0.2878496623691733,-0.3090988948720003,-0.24957469824120512,-0.31955872048608597,-0.23188213275232675
ISL2007,ISL,Iceland,Europe,2007,69054.270801496,1336000000.0,311566.0,460000.0,848000000.0,485000.0,5.5832,2721.734720733328,0.03941442997142421,2754.639175257732,0.01151,239325.732,0.0635285761959186,-0.31960837900050787,-0.2586527482866009,-0.3380748909236853,-0.3227652938537841
IRL2007,IRL,Ireland,Europe,2007,61359.7413812502,8785000000.0,4398942.0,7713000.0,9263000000.0,8332000.0,38.8523,2105.7336059443383,0.03431783704661752,1054.3686989918388,0.00466,226259.377,0.01449121403477715,-0.2749250757623498,-0.25484480606752097,-0.2890875714955525,-0.2830463514900296
ITA2007,ITA,Italy,Europe,2007,37822.6652377427,32755000000.0,58438310.0,25789000.0,46142000000.0,43654000.0,1120.43,789.5847775200891,0.020875968749345924,750.3321574197096,0.02567,29229.924,-0.13551095816130626,-0.13113949667540534,-0.20449984370056573,-0.06857908457819438,-0.1840584013773552
KAZ2007,KAZ,Kazakhstan,Europe,2007,6771.41479681885,1396000000.0,15484192.0,4449000.0,1214000000.0,5311000.0,123.681,78.40254112064743,0.011578457895900904,262.8506872528714,0.02329,11285.989,-0.33340108636348625,-0.3192484651604905,-0.24451740005347783,-0.30794709640856244,-0.3009206969850378
LVA2007,LVA,Latvia,Europe,2007,14042.462420021202,1021000000.0,2200325.0,3398000.0,880000000.0,1653000.0,30.4969,399.94091781895855,0.02848082521828495,617.664851784634,0.01845,33477.77,-0.287062580638663,-0.3214979266605991,-0.2568931144438208,-0.33078329042769206,-0.3066761924247602
LTU2007,LTU,Lithuania,Europe,2007,12297.9153480396,1144000000.0,3231294.0,1661000.0,1154000000.0,1486000.0,33.8031,357.13246767394116,0.029040081799788234,769.8519515477793,0.02275,33839.646,-0.298180607733449,-0.3207601032885635,-0.2559326277203917,-0.33182583947121164,-0.31618836709535736
LUX2007,LUX,Luxembourg,Europe,2007,106018.492790674,3491000000.0,479993.0,1132000.0,4351000000.0,914000.0,5.58436,9064.715527101436,0.0855012676420431,3819.4748358862144,0.00611,625118.631,0.29910216902913017,-0.30668147357988357,-0.25849583581167,-0.3353967260154823,-0.3190852815459883
MLT2007,MLT,Malta,Europe,2007,19375.569601363,284000000.0,406724.0,280000.0,1185000000.0,1244000.0,22.09,2913.5236671551224,0.15037099435518875,228.29581993569133,0.01776,12854.494,-0.2530746011259032,-0.32591886832881267,-0.25856409577073663,-0.3333365991630185,-0.3237510114362294
MDA2007,MDA,Moldova,Europe,2007,1230.44456420222,290000000.0,3576910.0,93300.0,229000000.0,70000.0,15.3695,64.02173943431622,0.05203138873292176,4142.857142857143,0.21956,18868.907,-0.3687137805103164,-0.32588287694481094,-0.2556106397853474,-0.3406656565108747,-0.3247734196175769
NLD2007,NLD,Netherlands,Europe,2007,51733.4421317965,17277000000.0,16381696.0,17523000.0,11313000000.0,11008000.0,510.44,690.5878365707678,0.013348963612578127,1569.4949127906978,0.04637,33847.205,-0.046857348922813805,-0.22398527027188955,-0.2436812539848526,-0.2723818155646638,-0.2293247432467603
NOR2007,NOR,Norway,Europe,2007,85139.9604469545,13256000000.0,4709153.0,3395000.0,5322000000.0,4377000.0,141.065,1130.1395388937246,0.013273902559513702,3028.558373315056,0.03223,93967.061,0.16604294006079473,-0.24810549611705449,-0.25455580266687394,-0.3137778796818995,-0.30669262105113426
POL2007,POL,Poland,Europe,2007,11255.4366982999,8339000000.0,38120560.0,47561000.0,11728000000.0,14975000.0,333.91,307.65550138822726,0.027333946219492106,556.8614357262104,0.0223,24971.365,-0.30482434126158864,-0.277600435306479,-0.2234285691277618,-0.24761659367459074,-0.06483038357180385
PRT2007,PRT,Portugal,Europe,2007,22782.0946224629,4866000000.0,10542964.0,20989000.0,12948000000.0,6788000.0,212.14,1228.1176337128725,0.053907143046538035,716.8532704773129,0.03125,22939.305,-0.23136476131021114,-0.2984334480794852,-0.24912082061358773,-0.2987264680416258,-0.21034420357589675
ROU2007,ROU,Romania,Europe,2007,8360.16632132485,1723000000.0,20882982.0,10980000.0,2073000000.0,7722000.0,219.858,99.26743220867594,0.011873858532630826,223.12872312872312,0.02847,7837.328,-0.32327594684731586,-0.3172869347323958,-0.2394876987553965,-0.2928956847682887,-0.26515557736864726
RUS2007,RUS,Russian Federation,Europe,2007,9101.25670609495,22456000000.0,142805088.0,34285000.0,12426000000.0,22909000.0,887.0,87.01370640239372,0.009560625440234225,980.2261120083809,0.03872,25315.757,-0.3185529656736406,-0.19291870731438912,-0.1259008070976346,-0.1980861498944447,-0.13753253148593667
SVK2007,SVK,Slovak Republic,Europe,2007,16085.6115233381,1825000000.0,5374622.0,3603000.0,2352000000.0,1685000.0,54.8736,437.6121706791659,0.02720519328993171,1083.086053412463,0.03257,33254.101,-0.27404155790204954,-0.3166750812043662,-0.25393582850726915,-0.3305835205510895,-0.3055535696225308
SVN2007,SVN,Slovenia,Europe,2007,23787.6466923136,1261000000.0,2018122.0,2496000.0,2465000000.0,1751000.0,30.502,1221.4325992184813,0.051347349110122675,720.1599086236437,0.01742,41340.982,-0.22495636148118317,-0.3200582713005296,-0.25706286112143084,-0.33017149518059674,-0.31161573275456944
